Deliverable type,Priority,Production Pipeline,Project Type,Task Count
1608,5,0,3,12
1002,3,0,1,59
1501,3,0,1,18
1501,3,0,1,21
1502,3,0,1,36
1306,3,0,1,17
1006,3,0,1,38
2004,3,0,3,20
1501,3,0,1,8
1306,3,0,1,33
1608,3,0,3,62
1306,3,0,1,21
1502,3,0,1,20
0,3,0,0,1
1501,3,0,1,16
1306,3,0,1,15
1503,3,0,1,8
1502,3,0,1,11
1502,3,0,1,11
1502,3,0,1,11
1608,5,0,3,94
2101,2,0,1,15
1306,3,0,1,28
1002,5,0,1,10
1012,3,0,1,35
1502,3,0,1,11
1502,3,0,1,11
1005,3,0,1,21
1610,5,0,3,133
1003,3,0,1,102
1306,3,0,1,17
2,3,0,1,19
2001,3,0,1,31
2001,3,0,1,31
2001,3,0,1,32
1501,3,0,1,8
2001,3,0,1,26
2001,3,0,1,22
1006,3,0,1,78
2001,3,0,1,27
1714,5,26,3,24
1501,3,0,1,17
1205,3,0,3,45
1305,3,0,1,8
1306,3,0,1,17
1306,3,0,1,17
1306,3,0,1,84
1502,3,0,1,37
1006,3,0,1,33
2001,3,0,1,28
2001,5,0,1,2
2101,5,0,1,3
2101,3,0,1,7
1007,3,0,1,123
1606,5,0,1,16
1012,3,0,1,35
1012,3,0,1,44
1005,3,0,1,34
1502,3,0,1,11
2004,3,0,1,11
0,2,11,2,112
1714,5,26,3,32
1610,5,0,1,7
1613,5,0,1,6
1018,3,0,1,8
2004,3,0,1,18
1501,3,0,1,17
0,1,15,2,10
2004,3,0,1,13
1501,3,0,1,12
1506,3,0,1,19
1306,2,0,1,48
1018,3,0,1,10
1201,2,0,1,30
1205,1,0,1,27
1306,3,0,1,16
1018,3,0,1,17
1501,3,0,1,19
1610,5,0,1,32
1613,3,0,1,13
2004,3,0,1,18
1001,3,0,1,14
1019,3,0,1,10
1502,3,0,1,71
1306,3,0,1,16
1306,3,0,1,15
1501,3,0,1,18
1613,3,0,1,18
2101,3,0,1,31
1502,3,0,1,73
2,3,0,1,19
1501,3,0,1,20
1306,2,0,1,16
1019,3,0,1,45
1019,3,0,1,45
2001,3,0,1,51
1101,2,0,1,5
1018,3,0,1,8
1,3,0,1,17
1205,1,0,1,27
1613,3,0,1,12
1702,5,28,3,52
2,3,0,1,74
1306,3,0,1,11
1501,3,0,1,8
1007,3,0,1,12
1306,3,0,1,14
2004,3,0,1,18
2,3,0,1,50
2001,3,0,1,7
1013,3,0,1,17
1606,5,0,1,17
1201,3,0,1,14
1711,3,0,1,18
1101,5,0,1,3
1012,3,0,1,370
1013,5,0,1,11
1,3,0,1,20
1502,3,0,1,84
1001,3,0,1,111
1306,2,0,1,51
1,3,0,1,19
1606,5,0,1,16
1,3,0,1,20
1306,3,0,1,15
1306,3,0,1,15
1306,3,0,1,30
1101,5,0,1,24
2004,3,0,1,18
1306,3,0,1,21
1101,5,0,1,18
1006,3,0,1,10
1003,3,0,1,63
1205,3,0,1,21
1613,3,26,3,42
2004,3,0,1,15
1715,5,26,3,23
0,1,6,2,8
1714,5,23,3,30
1306,3,0,1,48
1306,3,0,1,20
1205,1,0,1,22
1205,1,0,1,110
1306,3,0,1,30
1305,3,0,1,10
1608,3,0,3,7
1306,2,0,1,24
1002,3,0,1,137
1502,3,0,1,61
0,2,17,2,72
1613,3,0,1,12
1201,5,0,1,40
1205,1,0,1,44
1501,3,0,1,19
1805,2,30,4,10
1501,3,0,1,11
1503,3,0,1,168
1018,3,0,1,25
1018,3,0,1,32
1018,3,0,1,8
1501,3,0,1,21
1306,3,0,1,62
1606,5,0,1,15
1,3,0,1,18
1611,5,0,3,70
1305,3,0,1,11
1502,3,0,1,26
1012,3,0,1,10
1613,3,0,1,22
1501,3,0,1,184
1501,3,0,1,78
1507,3,0,1,14
1306,3,0,1,116
1006,3,0,1,119
1005,3,0,1,13
1302,3,0,1,13
1306,2,0,1,76
1201,3,0,1,13
2101,3,0,1,3
1101,3,0,1,163
2101,2,0,1,1
1711,2,26,1,37
1501,3,0,1,8
1306,3,0,1,71
2004,3,0,1,16
0,5,28,2,8
1506,3,0,1,8
1501,3,0,1,60
1501,3,0,1,81
1002,3,0,1,17
1501,3,0,1,69
1306,1,0,1,120
1018,3,0,1,7
2001,3,0,1,32
1501,3,0,1,80
1501,3,0,1,81
1306,3,0,1,76
1305,3,0,1,13
2004,3,0,1,15
2101,3,0,1,14
1306,3,0,1,29
1503,3,0,1,62
2004,3,0,1,8
2,3,0,1,19
1201,3,0,2,52
2004,3,0,1,13
1,3,0,1,18
1608,3,0,1,1
1501,3,0,1,18
1714,5,26,3,32
1306,3,0,1,25
10,3,0,1,16
1707,3,0,3,18
2004,3,0,1,18
1501,3,0,1,11
1007,3,0,1,129
1501,3,0,1,17
0,5,28,2,10
1501,3,0,1,18
1711,3,0,1,8
1306,2,0,1,23
1018,3,0,1,8
1305,5,0,1,2
1306,3,0,1,116
1306,3,0,1,30
1613,3,0,1,15
2009,3,0,1,16
1610,5,0,1,3
2101,3,0,1,8
2001,3,0,1,20
1012,3,0,1,13
1012,3,0,1,14
1101,3,0,1,161
1101,3,0,1,161
1306,3,0,1,31
1101,3,0,1,161
1101,3,0,1,161
1711,5,28,3,18
1006,3,0,1,119
1006,3,0,1,119
1006,3,0,1,119
1018,3,0,1,9
1018,3,0,1,9
1006,3,0,1,119
2,5,0,1,19
1306,3,0,1,14
1018,3,0,1,9
1018,3,0,1,9
1006,3,0,1,119
1502,3,0,1,10
1502,3,0,1,56
1711,5,26,3,20
1502,3,0,1,78
1502,3,0,1,20
10,3,0,1,19
1012,3,0,1,16
1606,5,0,1,16
2009,3,0,1,23
1306,3,0,1,31
10,3,0,1,19
2,3,0,1,22
1502,3,0,1,13
1502,3,0,1,9
1018,3,0,1,8
0,3,0,1,7
1502,3,0,1,11
2004,3,0,1,18
1501,3,0,1,5
1,3,0,1,12
1502,3,0,1,24
1306,3,0,1,15
1714,5,23,3,32
1,3,0,1,12
1606,5,0,1,16
1018,3,0,1,19
1018,3,0,1,8
1502,3,0,1,12
1207,3,0,1,19
1306,3,0,1,16
1306,3,0,1,16
1306,3,0,1,16
2001,3,0,1,25
2201,3,9,2,22
1503,3,0,1,60
1501,3,0,1,18
1306,3,0,1,41
1613,3,0,1,8
0,3,0,0,1
2004,3,0,1,12
1606,3,0,1,14
1501,3,0,1,10
1502,3,0,1,73
1101,3,0,1,15
1306,3,0,1,118
1714,5,26,3,32
1715,5,22,3,66
1011,3,0,1,16
2005,5,0,1,7
1501,3,0,1,25
1714,5,26,3,30
1714,5,26,3,30
1501,3,0,1,236
1502,3,0,1,17
1613,3,26,1,13
1501,3,0,1,80
1613,3,0,1,14
1503,3,0,1,49
1502,3,0,1,31
1501,3,0,1,237
1502,3,0,1,14
1204,2,0,1,109
1306,3,0,1,20
1711,2,26,3,25
1306,3,0,1,8
1007,3,0,1,101
1306,3,0,1,52
1012,3,0,1,35
1012,3,0,1,35
1012,3,0,1,35
1012,3,0,1,35
1012,3,0,1,35
1012,3,0,1,35
1012,3,0,1,12
1012,3,0,1,44
1401,5,23,3,39
1711,5,5,1,18
1103,3,0,1,81
1019,3,0,1,13
1502,3,0,1,12
1306,3,0,1,76
1701,5,0,1,13
4,3,0,1,98
2001,3,0,1,20
1006,3,0,1,10
2004,3,0,1,19
1502,3,0,1,18
1004,3,0,1,17
1306,3,0,3,51
1502,3,0,1,121
2001,3,0,1,8
1613,3,0,1,14
1,3,0,1,21
1502,3,0,1,35
1702,5,26,3,50
1501,3,0,1,33
1702,5,26,3,53
2004,3,0,1,28
0,5,28,2,4
1012,3,0,1,17
1,3,0,1,19
1606,5,0,1,16
2001,3,0,1,19
1606,5,0,1,16
1306,3,0,1,33
1018,3,0,1,8
1,3,0,1,20
1501,3,0,1,14
1018,3,0,1,8
1306,3,0,1,32
1018,3,0,1,8
1306,3,0,1,33
1306,3,0,1,33
1306,3,0,1,75
2001,3,0,1,31
1502,3,0,1,19
1711,1,26,3,32
1401,5,26,1,52
1503,3,0,1,49
1,3,0,1,20
1306,3,0,1,18
1,3,0,1,20
1606,5,0,1,17
1606,5,0,1,17
1306,3,0,1,16
1018,3,0,1,7
2101,5,0,1,3
1501,3,0,1,11
2008,3,0,1,15
1612,3,0,1,8
2004,3,0,1,10
1501,3,0,1,86
1702,5,26,3,43
1305,1,0,1,10
1007,3,0,1,13
2004,3,0,1,28
2004,3,0,1,18
2001,3,0,1,27
2009,3,0,1,9
1613,2,0,1,10
1613,3,0,1,15
1711,3,0,1,11
1608,3,0,3,65
1610,5,0,3,15
1501,3,0,1,18
1306,5,0,1,23
1503,3,0,1,13
1612,3,26,3,20
2101,3,0,1,9
1306,2,0,1,16
0,3,21,2,16
1715,5,0,1,9
1018,3,0,1,19
1502,3,0,1,31
1306,3,0,1,17
1501,3,0,1,8
1613,3,0,1,9
1007,3,0,3,25
1711,5,26,3,30
1204,3,0,1,76
1306,3,0,1,14
1306,3,0,1,8
1103,3,0,1,30
1502,3,0,1,17
1502,3,0,1,41
1006,3,0,1,7
1306,3,0,1,29
1613,3,26,1,32
1306,3,0,1,17
1501,3,0,1,43
1306,3,0,1,35
1501,3,0,1,17
1306,3,0,1,37
2004,3,0,1,20
1306,3,0,1,82
1502,3,0,1,16
1502,3,0,1,12
1306,3,0,1,42
10,3,0,1,11
1503,3,0,1,94
1306,3,0,1,10
1501,3,0,1,9
1306,3,0,1,41
1306,3,0,1,66
1306,3,0,1,78
1613,5,26,1,10
0,3,6,2,8
1001,3,17,1,13
1608,3,0,3,12
1610,5,0,1,11
1306,3,0,1,15
1306,3,0,1,73
1306,3,0,1,65
1306,3,0,1,34
1502,3,0,1,19
1501,3,0,1,18
2004,3,0,1,43
1711,3,0,1,14
1501,3,0,1,14
1613,3,0,1,9
1501,3,0,1,9
1606,3,0,1,19
1502,3,0,1,12
2101,3,0,1,7
2001,3,0,1,9
1502,3,0,1,19
1205,1,0,1,10
1,3,0,1,15
1609,3,0,1,4
1018,3,0,1,9
1613,3,0,1,10
1613,3,0,1,10
1306,2,0,1,54
2001,3,0,1,32
1207,2,0,1,104
1613,3,0,1,10
1306,3,0,1,27
1502,3,0,1,85
1502,3,0,1,21
1012,3,0,1,52
1012,3,0,1,52
1007,3,0,1,52
1007,3,0,1,52
1007,3,0,1,52
1007,3,0,1,52
1007,3,0,1,52
1007,3,0,1,52
1007,3,0,1,52
1702,5,26,3,1
0,3,6,2,16
1306,2,0,1,32
1005,3,0,1,6
1204,3,0,1,9
1306,3,0,1,27
1012,3,0,1,35
2004,3,0,1,17
1503,3,0,1,70
1018,3,0,1,8
1018,3,0,1,4
1306,3,0,1,15
1501,3,0,1,26
2008,3,0,1,20
1306,3,0,1,14
1613,3,0,1,10
1501,3,0,1,6
2001,3,0,1,27
1502,3,0,1,12
1501,3,0,1,36
1306,3,0,1,29
1501,3,0,1,9
1306,3,0,1,65
1306,3,0,1,60
1613,3,0,1,45
1005,3,0,1,10
1006,3,0,1,14
1502,3,0,1,11
1716,5,24,3,35
1613,3,0,1,16
2004,3,0,1,17
2004,3,0,1,17
2001,3,0,1,20
2001,3,0,1,26
1610,3,0,1,21
1606,5,0,1,12
1306,2,0,1,83
2008,3,0,1,8
1501,3,0,1,6
1306,2,0,1,15
1501,3,0,1,45
1502,3,0,1,11
1714,2,23,3,26
1018,3,0,1,9
1501,3,0,1,28
2001,3,0,1,8
1613,3,0,1,12
1613,3,0,1,12
1608,5,0,3,8
0,2,17,2,23
1613,3,0,1,14
1502,3,0,1,12
1306,3,0,1,18
1306,3,0,1,21
2008,3,0,1,33
1018,3,0,1,10
1609,5,0,3,53
1609,5,0,3,30
1501,3,0,1,39
1007,3,0,1,15
1306,3,0,1,29
2004,3,0,1,20
1207,2,0,1,104
1306,2,0,1,50
1001,3,17,3,24
2001,3,0,1,27
2001,3,0,1,27
2001,3,0,1,27
2001,3,0,1,28
2001,3,0,1,26
1506,3,0,1,24
1502,3,0,1,11
1305,3,0,1,8
1306,3,0,1,30
1501,3,0,1,17
2001,3,0,1,15
1306,3,0,1,43
1306,3,0,1,17
1501,3,0,1,22
1501,3,0,1,11
2004,3,0,1,18
1305,3,0,1,10
1306,3,0,1,14
1502,3,0,1,71
2007,4,13,2,8
1207,3,0,1,105
1,3,0,1,18
1306,3,0,1,15
1501,3,0,1,240
1006,3,0,1,17
1306,3,0,1,31
1502,3,0,1,93
1501,3,0,1,9
1205,2,0,1,110
1207,2,0,1,110
1207,2,0,1,90
1207,2,0,1,382
1207,2,0,1,484
2004,3,0,3,19
1606,3,0,1,16
2001,3,0,1,13
2001,3,0,1,9
2001,3,0,1,12
1501,3,0,1,81
1501,3,0,1,24
2001,3,0,1,13
1501,3,0,1,26
1306,3,0,1,12
1501,3,0,1,11
1502,3,0,1,33
1306,3,0,1,17
1306,3,0,1,16
1013,5,0,1,16
1205,3,0,1,28
1018,3,0,1,9
2,3,0,1,19
4,3,0,1,19
1503,3,0,1,41
1306,3,0,1,58
1711,3,0,1,34
1501,5,0,1,61
2004,3,0,1,17
2001,3,0,1,32
2004,3,0,1,20
1306,3,0,1,61
1306,3,0,1,14
1306,2,0,1,32
1007,3,0,1,13
1306,3,0,1,19
1306,3,0,1,42
1101,5,0,1,2
1306,3,0,1,23
1306,3,0,3,91
1501,3,0,1,20
1,3,0,1,18
1015,3,0,1,11
1306,3,0,1,27
10,3,0,1,19
1501,3,0,1,81
1306,2,0,1,56
1306,5,0,1,38
1018,3,0,1,19
1502,3,0,1,70
1502,3,0,1,12
1613,3,0,1,81
0,3,14,2,13
1606,3,0,1,8
1306,3,0,1,11
1613,1,0,1,10
2004,3,0,1,146
1006,3,0,1,9
1205,3,0,1,18
1401,3,0,1,12
2001,3,0,1,26
1501,3,0,1,16
2001,3,0,1,13
2004,3,0,1,15
1306,3,0,1,25
1306,3,0,1,22
1008,3,0,1,9
1306,3,0,1,16
1201,3,0,1,15
2008,3,0,1,15
1205,1,0,1,71
1015,5,0,1,20
1506,3,0,1,36
1002,5,0,1,21
2101,3,0,1,10
2004,3,0,1,13
2004,3,0,1,12
1018,3,0,1,17
1502,3,0,1,18
1502,3,0,1,18
1802,3,0,1,24
1501,3,0,1,79
1501,3,0,1,72
1501,3,0,1,14
1501,3,0,1,8
1502,3,0,1,31
1201,5,0,1,81
1205,3,0,1,48
2004,3,0,1,8
1501,3,0,1,17
1203,5,0,1,25
1104,3,0,1,7
1701,1,26,3,56
1306,3,0,1,20
1207,2,0,1,248
1501,3,0,1,11
1506,3,0,1,32
1306,3,0,1,20
1502,3,0,1,31
1306,3,0,1,20
1007,3,0,1,11
1306,3,0,1,55
1306,3,0,1,20
1306,1,0,1,56
1306,3,0,1,20
1501,3,0,1,8
1502,5,0,1,28
1501,3,0,1,15
1608,3,0,3,17
2004,3,0,1,16
1501,3,0,1,31
1610,5,0,1,4
1207,2,0,1,481
1610,3,0,1,9
2004,3,0,1,18
1306,3,0,1,27
1714,5,23,3,35
1006,3,0,1,13
1012,3,0,1,17
1501,3,0,1,236
1012,3,0,1,34
1306,3,0,1,38
1710,2,25,3,37
1306,3,0,1,140
1207,2,0,1,238
1207,2,0,1,242
1501,3,0,1,21
1303,5,0,1,64
1306,3,0,1,86
1613,3,0,1,1
1306,3,0,1,23
1013,3,0,1,29
1501,3,0,1,12
1003,3,0,1,18
1005,2,0,1,16
1306,3,0,1,7
1305,3,0,1,8
1306,3,0,1,11
2001,3,0,1,26
2001,3,0,1,26
1608,3,0,3,7
1608,3,0,3,7
1608,3,0,3,21
1501,3,0,1,15
1501,3,0,1,14
1006,3,0,1,34
1711,1,28,3,23
1306,3,0,1,17
1009,3,0,1,8
1305,3,0,1,1
2001,3,0,1,18
2001,3,0,1,16
1306,3,0,1,119
1306,3,0,1,31
1306,3,0,1,30
1306,3,0,1,30
1,3,0,1,20
1506,3,0,1,20
1007,3,0,1,43
2001,3,0,1,19
1306,3,0,1,38
1306,3,0,1,38
1306,3,0,1,38
1306,3,0,1,100
1306,3,0,1,38
1306,3,0,1,29
1306,3,0,1,6
1018,3,0,1,8
1203,2,0,1,17
1401,3,0,1,11
1501,3,0,1,26
1306,3,0,1,11
1306,3,0,1,16
1207,2,0,1,201
1501,3,0,1,18
1205,5,0,1,2
1502,3,0,1,71
1502,3,0,1,77
1306,3,0,1,16
1501,3,0,1,23
1206,3,0,1,137
1503,3,0,1,41
2101,3,0,1,8
1502,3,0,1,12
2004,3,0,1,14
1501,3,0,1,17
1502,3,0,1,66
4,3,0,1,19
1613,3,0,1,12
1306,3,0,1,14
1306,3,0,1,8
1018,3,0,1,8
1306,3,0,1,29
0,2,17,2,13
1207,2,0,1,201
1306,3,0,1,20
1006,3,0,1,10
1006,5,0,1,18
1501,3,0,1,17
1018,3,0,1,8
1507,3,0,1,8
1306,3,0,1,28
1305,3,0,1,4
1306,3,0,1,20
1502,3,0,1,201
1610,5,0,1,29
2,3,0,1,19
1201,5,0,3,136
1201,5,0,3,136
1201,5,0,3,136
1201,5,0,3,136
1012,3,0,1,21
1501,3,0,1,39
1204,3,0,1,9
0,2,5,2,12
1613,3,0,1,8
1006,3,0,1,40
2008,3,0,1,8
1502,3,0,1,29
1018,3,0,1,10
1704,5,26,3,10
1704,5,0,1,16
1,3,0,1,23
1503,3,0,1,38
1608,3,0,3,22
2001,3,0,1,12
1502,3,0,1,18
1502,3,0,1,18
1501,3,0,1,19
1018,3,0,1,8
1502,3,0,1,8
1501,3,0,1,8
2001,5,0,1,2
1007,5,0,1,137
2001,3,0,1,13
1503,3,0,1,163
1611,3,0,1,41
1205,3,0,1,15
1606,5,0,1,16
1613,3,0,1,13
2001,3,0,1,25
1101,3,0,1,10
1018,3,0,1,9
1018,3,0,1,9
1018,3,0,1,9
1501,3,0,1,18
2008,3,0,1,14
1020,1,0,1,19
1501,3,0,1,14
1306,3,0,1,16
1306,3,0,1,13
2101,5,0,1,5
2004,3,0,1,18
1306,3,0,1,75
1502,3,0,1,20
1501,3,0,1,10
0,5,28,2,8
2004,3,0,1,18
1501,3,0,1,8
2101,3,0,1,8
1306,1,0,1,18
1613,3,0,1,19
1606,3,0,1,19
0,4,5,2,8
2004,5,0,1,2
1202,3,0,1,150
1306,3,0,1,21
0,3,0,0,1
1306,3,0,1,23
1613,5,0,1,9
1018,3,0,1,7
1502,3,0,1,12
4,3,0,1,27
1018,3,0,1,7
1306,3,0,1,26
1018,3,0,1,17
1018,3,0,1,17
2004,3,0,1,12
1018,5,0,1,4
1018,5,0,1,4
1707,3,0,3,17
1306,3,0,1,24
1714,5,23,3,29
1,3,0,1,20
1711,2,28,3,23
1306,3,0,1,20
1306,3,0,1,20
1306,3,0,1,14
1306,3,0,1,65
1606,5,0,1,16
1502,3,0,1,18
2004,3,0,1,13
1012,3,0,1,9
1502,3,0,1,26
1306,3,0,1,29
1506,3,0,1,19
1501,3,0,1,18
1401,5,26,3,32
1006,3,0,1,9
1012,3,0,1,17
1502,3,0,1,10
2001,3,0,1,26
1501,3,0,1,14
1608,3,0,3,67
1201,5,0,3,78
1613,3,0,1,12
1,3,0,1,18
1606,5,0,1,17
10,3,0,1,19
1610,3,0,1,8
1501,5,0,1,2
2004,3,0,1,17
2001,3,0,1,21
1306,3,0,1,13
1401,3,26,3,29
1501,3,0,1,78
1502,3,0,1,88
1501,3,0,1,16
1306,3,0,1,70
1501,3,0,1,32
1702,5,27,3,45
1502,3,0,1,49
1502,3,0,1,33
1306,3,0,1,62
1001,3,0,1,16
1305,3,0,1,8
1018,3,0,1,8
1501,3,0,1,9
1501,3,0,1,9
1502,3,0,1,60
1205,2,0,1,77
1502,3,0,1,45
1613,3,0,1,19
1501,3,0,1,20
1501,3,0,1,16
1012,3,0,1,12
1306,3,0,1,10
1711,5,26,3,49
1306,3,0,1,80
2004,2,0,1,22
1609,3,0,1,16
1609,3,0,1,16
1020,2,0,1,1
1018,3,0,1,9
1501,3,0,1,18
1606,5,0,1,17
1501,3,0,1,79
1606,5,0,1,9
1,3,0,1,18
1501,3,0,1,17
1501,3,0,1,14
2,3,0,1,18
1609,3,0,1,7
1502,3,0,1,23
1502,3,0,1,16
1306,3,0,1,5
1501,3,0,1,15
1501,3,0,1,54
1502,3,0,1,9
1306,3,0,1,5
1401,5,26,3,50
1505,3,0,1,17
1306,3,0,1,32
1001,3,0,1,17
1306,3,0,1,5
1018,3,0,1,9
1002,3,0,1,104
1306,3,0,1,75
1501,3,0,1,125
2001,3,0,1,25
1401,1,26,3,37
1609,5,0,1,16
1712,3,5,1,40
1501,3,0,1,17
2004,3,0,1,18
1306,2,0,1,51
2001,3,0,1,31
1306,3,0,1,30
1613,3,0,1,2
1306,3,0,1,27
2,3,0,1,19
2001,3,0,1,20
1,3,0,1,19
1306,3,0,1,33
1306,3,0,1,46
1306,3,0,1,43
0,3,0,0,1
1306,3,0,1,22
1501,3,0,1,16
1006,3,0,1,60
1306,3,0,1,52
1501,3,0,1,7
1502,3,0,1,12
0,1,6,2,7
2001,3,0,1,21
1501,3,0,1,18
1306,3,0,1,27
2,3,0,1,19
2,3,0,1,19
1306,3,0,1,16
1306,3,0,1,16
1306,3,0,1,122
1608,3,0,3,100
1306,2,0,1,51
2101,3,0,1,16
4,3,0,1,21
1306,3,0,1,20
1501,3,0,1,34
1608,5,0,3,104
1306,3,0,1,53
1306,3,0,1,29
1503,3,0,1,67
1503,3,0,1,21
1013,5,0,1,15
1203,3,0,3,27
1306,3,0,1,16
1018,3,0,1,8
1018,3,0,1,8
1613,3,0,1,12
1012,3,0,1,11
1205,2,0,3,375
1012,3,0,1,17
1002,3,0,1,27
1018,3,0,1,44
1501,3,0,1,14
1501,3,0,1,18
1306,3,0,1,29
1613,3,0,1,14
1205,3,0,1,87
1501,3,0,1,16
2004,3,0,1,52
2004,2,0,3,24
2004,2,0,1,15
1501,3,0,1,13
1006,3,0,1,17
1613,3,0,1,14
1,3,0,1,17
1306,3,0,1,9
1005,3,0,1,22
1502,3,0,1,11
1306,3,0,1,6
1201,5,0,1,15
1306,3,0,1,88
2,3,0,1,20
1502,3,0,1,17
1501,3,0,1,83
2004,3,0,1,18
1501,3,0,1,15
1502,3,0,1,44
2009,3,0,1,17
2001,3,0,1,89
1502,3,0,1,18
1002,3,0,1,17
1502,3,0,1,18
1006,3,0,1,17
1003,5,0,1,5
1012,3,0,1,48
1103,3,0,1,15
2004,3,0,1,16
1613,3,0,1,13
1306,3,0,1,75
1306,3,0,1,85
1204,5,0,1,71
1306,3,0,1,56
1502,3,0,1,30
1502,3,0,1,90
1101,3,0,1,61
1502,3,0,1,22
1608,3,0,3,14
1007,3,0,1,13
1610,5,0,3,3
1502,3,0,1,18
1613,3,0,1,16
1501,3,0,1,17
1501,3,0,1,15
1204,3,0,1,88
1306,3,0,1,28
1018,3,0,1,7
1306,3,0,1,16
1306,3,0,1,29
1306,3,0,1,15
1501,3,0,1,79
1306,3,0,1,33
1,3,0,1,13
2001,3,0,1,34
2001,3,0,1,34
1501,3,0,1,12
1613,3,0,1,19
1711,2,28,1,23
1714,5,23,3,34
1711,5,26,1,23
1613,3,0,1,13
1018,3,0,1,8
1306,3,0,1,62
1503,3,0,1,27
1805,2,0,1,4
2004,3,0,1,18
1306,3,0,1,235
1501,3,0,1,10
1306,3,0,1,7
1501,3,0,1,86
1613,3,0,1,13
1007,3,0,1,48
2009,2,26,1,56
1306,3,0,1,30
1502,3,0,1,73
1501,3,0,1,79
1018,3,0,1,10
1205,3,0,1,17
1306,1,0,1,86
1007,3,0,1,17
1501,3,0,1,19
0,5,12,2,49
0,5,6,2,23
0,5,12,2,12
1005,3,0,1,102
1306,3,0,1,17
1503,3,0,1,57
1002,3,0,1,25
1018,3,0,1,17
1502,3,0,1,72
1018,3,0,1,8
2101,3,0,1,25
2001,3,0,1,25
2001,3,0,1,25
2001,3,0,1,20
1306,3,0,1,18
1702,5,28,3,60
1013,1,0,3,407
1009,3,0,1,14
1306,3,0,1,142
1613,3,0,1,12
1018,3,0,1,10
1012,3,0,1,18
1306,3,0,1,30
1711,3,0,1,10
1711,3,0,1,10
1306,3,0,1,20
1501,3,0,1,11
1501,3,0,1,16
1501,3,0,1,17
1007,3,0,1,14
1501,3,0,1,8
1018,3,0,1,8
2001,3,0,1,19
1306,1,0,1,27
1613,3,0,1,15
1306,3,0,1,76
1501,3,0,1,14
1613,5,0,1,26
1201,5,0,3,76
1401,1,26,3,18
1306,3,0,1,31
1006,3,0,1,17
1503,3,0,1,60
1502,3,0,1,77
1502,3,0,1,33
1006,3,0,1,15
1502,3,0,1,71
2,3,0,1,20
1003,3,0,1,10
1306,3,0,1,3
2004,3,0,1,8
2004,3,0,1,17
1306,3,0,1,31
1715,5,22,3,36
1613,3,0,1,21
2101,3,0,1,14
1501,3,0,1,49
1006,3,0,1,18
2,3,0,1,20
2101,3,0,1,8
2101,3,0,1,8
2101,3,0,1,9
1606,5,0,1,16
1802,5,0,1,5
2004,3,0,1,12
1501,3,0,1,18
1502,3,0,1,30
1502,3,0,1,22
1204,5,0,1,60
2001,3,0,1,21
2001,3,0,1,13
1613,3,0,1,14
1204,5,0,1,60
1613,3,0,1,14
1306,2,0,1,46
2006,3,0,1,10
1501,3,0,1,8
1,3,0,1,13
2001,5,0,1,3
1,3,0,1,13
1501,3,0,1,12
2004,3,0,1,24
1613,3,0,1,13
1501,3,0,1,9
2004,3,0,1,14
1501,3,0,1,8
2101,3,0,1,10
1502,3,0,1,15
1610,5,0,1,28
1306,3,0,1,17
1018,3,0,1,8
1201,3,0,1,12
1005,3,0,1,33
0,5,6,0,9
1007,5,0,1,2
9,3,0,1,22
9,5,0,1,3
1506,3,0,1,10
1711,5,26,1,10
1306,3,0,1,22
1306,3,0,1,22
1306,3,0,1,22
1306,3,0,1,22
1306,3,0,1,20
1306,3,0,1,16
1306,3,0,1,17
1306,3,0,1,17
1502,3,0,1,20
1306,3,0,1,14
1715,5,0,1,11
2001,3,0,1,32
2001,3,0,1,22
1608,5,0,3,66
1503,3,0,1,20
1502,3,0,1,72
1501,3,0,1,69
1306,3,0,1,200
1006,3,0,1,18
1015,3,0,1,9
1501,3,0,1,8
1610,3,0,3,8
1306,3,0,1,75
1501,3,0,1,18
1306,3,0,1,22
1501,3,0,1,20
1306,3,0,1,51
1306,3,0,1,51
1201,5,0,3,77
1306,2,0,1,51
1306,3,0,1,5
1503,3,0,1,48
1306,3,0,1,14
1305,3,0,1,9
1306,3,0,1,36
1502,3,0,1,18
1608,3,0,3,9
1608,3,0,3,5
1701,5,26,1,30
1306,3,0,1,263
1606,5,0,1,16
1501,3,0,1,235
1501,3,0,1,14
1502,3,0,1,69
1502,3,0,1,118
0,4,12,2,14
1018,3,0,1,9
1501,3,0,1,18
1502,3,0,1,118
1018,3,0,1,8
1306,2,0,1,47
0,3,12,2,15
2008,3,0,1,26
1,3,0,1,18
1306,2,0,1,47
1501,5,0,1,3
1306,3,0,1,11
1306,3,0,1,20
1306,3,0,1,25
1306,3,0,1,20
1306,3,0,1,16
1306,3,0,1,20
1306,3,0,1,34
1306,3,0,1,34
1702,5,27,3,41
1710,5,25,3,27
2101,2,0,1,1
2001,3,0,1,28
2001,3,0,1,29
2001,3,0,1,27
1306,3,0,1,8
2008,3,0,1,22
1006,3,0,1,19
2001,3,0,1,27
1306,2,0,1,83
1006,3,0,1,18
1501,5,0,1,2
1501,3,0,1,6
1714,3,23,3,23
1005,3,0,1,19
2001,3,0,1,30
1606,5,0,1,16
1,3,0,1,16
1714,5,23,3,24
2101,3,0,1,8
1007,3,0,1,7
1002,3,0,1,7
1006,3,0,1,39
2001,3,0,1,25
2001,3,0,1,24
2001,3,0,1,27
1606,5,0,1,16
1502,3,0,1,12
1205,3,0,1,71
1205,5,0,3,36
1501,3,0,1,234
